Year,Patch,Champion,Region,Species,Class,Role,Tier,Score,Win_Rate,Pick_Rate,Ban_Rate,Avg_KDA
2023,13.05,Tristana,Bandle_City,Yordle,Marksman,ADC,A,48.46,50.39%,7.22%,4.34%,2.35
2023,13.05,Tristana,Bandle_City,Yordle,Marksman,MID,B,47.98,52.07%,1.96%,4.34%,2.09
2023,13.05,Trundle,Freljord,Troll,Fighter,JUNGLE,B,42.99,50.06%,1.46%,0.89%,2.64
2023,13.05,Trundle,Freljord,Troll,Fighter,TOP,D,29.19,48.84%,0.46%,0.90%,1.58
2023,13.05,Tryndamere,Freljord,Ice_Human,Fighter,MID,B,43.49,51.69%,0.45%,2.49%,2.05
2023,13.05,Tryndamere,Freljord,Ice_Human,Fighter,TOP,B,42.81,48.93%,2.58%,2.49%,1.76
2023,13.05,Twisted Fate,Bildgewater,Magic_Human,Mage,MID,B,44.80,49.07%,2.26%,0.18%,2.35
2023,13.05,Twitch,Zaun,Rat,Marksman,ADC,B,43.52,51.47%,4.84%,10.18%,2.45
2023,13.05,Twitch,Zaun,Rat,Marksman,SUPPORT,C,40.03,47.47%,1.78%,10.18%,1.98
2023,13.05,Udyr,Freljord,Magic_Human,Fighter,JUNGLE,A,49.04,50.31%,3.47%,8.48%,2.5
2023,13.05,Udyr,Freljord,Magic_Human,Fighter,TOP,D,31.23,49.03%,0.48%,8.20%,1.78
2023,13.05,Urgot,Zaun,Cyborg,Fighter,TOP,B,43.62,48.86%,2.62%,1.14%,1.91
2023,13.05,Varus,Ionia,Darkin,Marksman,ADC,A,48.31,49.63%,7.74%,2.60%,2.4
2023,13.05,Vayne,Demacia,Human,Marksman,TOP,C,38.68,51.34%,1.12%,4.02%,1.6
2023,13.05,Vayne,Demacia,Human,Marksman,ADC,D,32.60,48.73%,4.81%,4.02%,2.05
2023,13.05,Veigar,Bandle_City,Yordle,Mage,MID,S,65.78,52.12%,7.63%,14.70%,2.45
2023,13.05,Veigar,Bandle_City,Yordle,Mage,ADC,A,50.81,54.12%,4.18%,14.70%,2.8
2023,13.05,Vel_Koz,Void,Voidborn,Mage,MID,B,45.55,50.88%,0.82%,0.48%,2.61
2023,13.05,Vel_Koz,Void,Voidborn,Mage,SUPPORT,B,44.99,50.37%,1.74%,0.45%,2.18
2023,13.05,Vex,Bandle_City,Yordle,Mage,MID,A,52.80,51.36%,3.78%,4.31%,2.42
2023,13.05,Vi,Zaun,Human,Fighter,JUNGLE,S,62.56,52.04%,7.19%,3.66%,2.55
2023,13.05,Viego,Camavor,Wraith,Assassin,JUNGLE,S,62.10,49.82%,8.80%,3.26%,2.43
2023,13.05,Viktor,Piltover,Cyborg,Mage,MID,S,56.36,51.30%,5.57%,2.86%,2.3
2023,13.05,Vladimir,Camavor,Magic_Human,Mage,MID,A,52.13,50.68%,4.03%,4.81%,2.37
2023,13.05,Vladimir,Camavor,Magic_Human,Mage,TOP,C,37.32,49.27%,1.14%,4.81%,2.06
2023,13.05,Volibear,Freljord,Spirit_God,Fighter,JUNGLE,B,47.07,51.89%,1.63%,0.82%,2.66
2023,13.05,Volibear,Freljord,Spirit_God,Fighter,TOP,C,36.48,48.44%,1.74%,0.82%,1.72
2023,13.05,Warwick,Zaun,Human,Fighter,JUNGLE,A,49.67,49.50%,4.66%,6.84%,2.18
2023,13.05,Warwick,Zaun,Human,Fighter,TOP,C,41.73,50.14%,1.80%,6.84%,1.79
2023,13.05,Wukong,Ionia,Shimon,Fighter,JUNGLE,God,65.95,52.54%,7.34%,5.67%,2.83
2023,13.05,Wukong,Ionia,Shimon,Fighter,TOP,C,40.59,51.11%,1.00%,5.67%,2.07
2023,13.05,Xayah,Ionia,Vastayan,Marksman,ADC,God,89.48,51.50%,14.38%,15.25%,2.47
2023,13.05,Xerath,Shurima,God_Warrior,Mage,MID,A,48.22,50.35%,1.25%,3.15%,3.15
2023,13.05,Xerath,Shurima,God_Warrior,Mage,SUPPORT,B,47.80,49.45%,3.50%,3.15%,2.47
2023,13.05,Xin Zhao,Demacia,Human,Fighter,JUNGLE,B,46.45,51.49%,2.43%,0.40%,2.27
2023,13.05,Yasuo,Ionia,Magic_Human,Fighter,MID,God,68.09,49.06%,10.86%,17.05%,1.71
2023,13.05,Yasuo,Ionia,Magic_Human,Fighter,TOP,C,39.87,47.03%,2.62%,17.05%,1.43
2023,13.05,Yone,Ionia,Magic_Human,Assassin,MID,S,56.58,49.12%,7.39%,8.77%,1.88
2023,13.05,Yone,Ionia,Magic_Human,Assassin,TOP,A,51.07,48.90%,3.92%,8.77%,1.62
2023,13.05,Yorick,Blessed_Isles,Magic_Human,Fighter,TOP,B,46.67,49.05%,3.45%,4.39%,1.46
2023,13.05,Yuumi,Bandle_City,Cat,Support,SUPPORT,God,96.63,50.84%,15.57%,35.99%,4.54
2023,13.05,Zac,Zaun,Ooze_Golem,Tank,JUNGLE,S,57.37,51.40%,3.97%,7.41%,3.46
2023,13.05,Zac,Zaun,Ooze_Golem,Tank,TOP,B,43.84,51.88%,0.59%,7.41%,2.68
2023,13.05,Zed,Ionia,Magic_Human,Assassin,MID,God,74.09,49.34%,10.04%,31.13%,2.21
2023,13.05,Zed,Ionia,Magic_Human,Assassin,JUNGLE,D,35.80,44.93%,2.07%,31.13%,2.33
2023,13.05,Zeri,Zaun,Magic_Human,Marksman,ADC,God,67.20,51.47%,10.42%,6.37%,2.62
2023,13.05,Ziggs,Bandle_City,Yordle,Mage,MID,B,46.91,51.08%,1.52%,0.29%,2.48
2023,13.05,Ziggs,Bandle_City,Yordle,Mage,SUPPORT,D,36.03,46.81%,0.39%,0.32%,1.95
2023,13.05,Ziggs,Bandle_City,Yordle,Mage,ADC,D,25.81,51.01%,0.72%,0.29%,2.57
2023,13.05,Zilean,Icathia,Magic_Human,Support,MID,A,48.59,51.17%,0.33%,0.91%,3.44
2023,13.05,Zilean,Icathia,Magic_Human,Support,SUPPORT,A,48.56,50.52%,2.18%,0.91%,2.95
2023,13.05,Zoe,Targon,Aspect,Mage,MID,A,48.63,49.65%,3.11%,1.95%,2.52
2023,13.05,Zoe,Targon,Aspect,Mage,SUPPORT,C,38.48,48.02%,0.42%,1.95%,2.08
2023,13.05,Zyra,Ixtal,Unknown,Mage,SUPPORT,B,47.45,50.35%,3.18%,1.99%,2.12
2023,13.06,Aatrox,,,Fighter,TOP,A,53.42,47.93%,5.09%,5.03%,1.76
2023,13.06,Ahri,Ionia,Vesani,Mage,MID,God,71.47,51.17%,8.46%,2.76%,2.68
2023,13.06,Akali,Ionia,Human,Assassin,MID,S,54.80,47.37%,5.79%,9.72%,2.27
2023,13.06,Akali,Ionia,Human,Assassin,TOP,D,36.77,45.47%,1.94%,9.72%,1.96
2023,13.06,Akshan,Shurima,Human,Marksman,MID,A,48.56,51.98%,2.31%,3.42%,2.27
2023,13.06,Akshan,Shurima,Human,Marksman,TOP,C,42.60,51.39%,0.85%,3.42%,2
2023,13.06,Alistar,Runeterra,Minotaur,Tank,SUPPORT,B,46.89,50.03%,2.58%,0.78%,2.43
2023,13.06,Amumu,Shurima,Yordle,Tank,JUNGLE,A,47.97,51.21%,2.77%,2.98%,2.63
2023,13.06,Amumu,Shurima,Yordle,Tank,SUPPORT,B,44.91,50.39%,1.60%,2.98%,2.06
2023,13.06,Anivia,Freljord,Spirit_God,Mage,MID,A,53.05,52.35%,2.48%,3.70%,2.93
2023,13.06,Anivia,Freljord,Spirit_God,Mage,SUPPORT,D,37.01,46.46%,0.27%,3.59%,2.18
2023,13.06,Annie,Noxus,Magic_Human,Mage,MID,S,57.18,52.79%,3.75%,8.77%,2.49
2023,13.06,Annie,Noxus,Magic_Human,Mage,SUPPORT,A,54.21,52.84%,3.66%,8.77%,2.64
2023,13.06,Aphelios,Ionia,Magic_Human,Marksman,ADC,D,36.78,47.96%,6.31%,0.77%,2.01
2023,13.06,Ashe,Freljord,Human,Marksman,ADC,A,52.22,51.67%,7.73%,3.07%,2.42
2023,13.06,Ashe,Freljord,Human,Marksman,SUPPORT,C,41.40,47.11%,2.77%,3.07%,2.13
2023,13.06,Aurelion_Sol,Before_Runeterra,Celestial_Dragon,Mage,MID,God,82.04,50.91%,7.75%,34.09%,2.6
2023,13.06,Azir,Shurima,God_Warrior,Mage,MID,D,27.55,42.78%,1.46%,0.36%,1.96
2023,13.06,Bard,Celestial_Realm,Celestial,Support,SUPPORT,B,47.81,50.06%,1.87%,0.29%,2.97
2023,13.06,Bel_Veth,Void,Voidborn,Fighter,JUNGLE,A,48.90,51.25%,3.41%,5.88%,2.38
2023,13.06,Blitzcrank,Zaun,Techmaturgical_Golem,Tank,SUPPORT,S,59.48,51.74%,7.73%,21.15%,2.45
2023,13.06,Brand,Freljord,Magic_Human,Mage,SUPPORT,B,46.44,50.75%,2.80%,3.51%,1.82
2023,13.06,Brand,Freljord,Magic_Human,Mage,MID,C,40.09,51.00%,0.74%,3.86%,2.06
2023,13.06,Braum,Freljord,Ice_Human,Support,SUPPORT,B,46.63,49.86%,1.77%,0.30%,2.76
2023,13.06,Caitlyn,Piltover,Human,Marksman,ADC,God,68.42,48.86%,14.36%,12.80%,2.16
2023,13.06,Camille,Piltover,Cyborg,Fighter,TOP,A,53.99,50.12%,4.17%,2.21%,1.95
2023,13.06,Cassiopeia,Shurima,Magic_Human,Mage,MID,A,50.53,52.54%,2.62%,2.75%,2.24
2023,13.06,Cassiopeia,Shurima,Magic_Human,Mage,TOP,C,42.27,52.15%,0.49%,2.75%,1.97
2023,13.06,Cho_Gath,Runeterra,Voidborn,Tank,TOP,S,58.88,52.19%,4.20%,1.80%,2.14
2023,13.06,Cho_Gath,Runeterra,Voidborn,Tank,MID,B,46.51,53.02%,1.00%,1.80%,2.47
2023,13.06,Corki,Bandle_City,Yordle,Marksman,MID,D,35.71,47.95%,0.91%,0.17%,2.17
2023,13.06,Darius,Noxus,Human,Fighter,TOP,God,76.16,48.94%,8.13%,20.89%,1.83
2023,13.06,Diana,Targon,Aspect,Fighter,JUNGLE,A,52.38,50.72%,4.97%,3.01%,2.44
2023,13.06,Diana,Targon,Aspect,Fighter,MID,B,44.94,50.77%,2.14%,3.01%,2.09
2023,13.06,Dr_ Mundo,Zaun,Human,Marksman,TOP,A,53.20,52.20%,3.06%,3.00%,1.94
2023,13.06,Dr_ Mundo,Zaun,Human,Marksman,JUNGLE,B,43.78,52.06%,0.74%,3.00%,2.64
2023,13.06,Draven,Noxus,Human,Fighter,ADC,B,44.22,49.06%,6.15%,21.05%,2.08
2023,13.06,Ekko,Zaun,Human,Assassin,JUNGLE,S,57.27,50.86%,5.92%,5.13%,2.73
2023,13.06,Ekko,Zaun,Human,Assassin,MID,B,45.40,50.06%,2.34%,5.13%,2.26
2023,13.06,Elise,Noxus,Magic_Human,Mage,JUNGLE,B,46.19,49.64%,2.93%,5.46%,2.73
2023,13.06,Evelynn,Runeterra,Demon,Assassin,JUNGLE,A,52.02,49.90%,4.28%,9.28%,2.9
2023,13.06,Ezreal,Demacia,Human,Marksman,ADC,S,64.14,48.18%,14.69%,3.05%,2.35
2023,13.06,Fiddlesticks,Spirit_Realm,Demon,Mage,JUNGLE,A,52.97,52.26%,3.51%,3.68%,2.78
2023,13.06,Fiora,Demacia,Human,Fighter,TOP,God,65.45,50.61%,6.07%,14.23%,1.72
2023,13.06,Fizz,Bandle_City,Yordle,Assassin,MID,S,58.40,50.77%,5.18%,5.81%,2.45
2023,13.06,Galio,Demacia,Statue,Tank,MID,A,50.06,51.27%,2.48%,0.47%,2.76
2023,13.06,Galio,Demacia,Statue,Tank,SUPPORT,B,44.84,50.57%,0.39%,0.47%,2.44
2023,13.06,Gangplank,Bildgewater,Human,Fighter,TOP,S,54.67,48.33%,4.81%,8.20%,1.94
2023,13.06,Gangplank,Bildgewater,Human,Fighter,MID,D,35.63,47.21%,1.24%,8.20%,2.1
2023,13.06,Garen,Demacia,Human,Fighter,TOP,A,54.44,50.00%,4.32%,1.31%,1.99
2023,13.06,Gnar,Freljord,Yordle,Fighter,TOP,B,46.21,48.05%,3.41%,0.52%,1.86
2023,13.06,Gragas,Freljord,Human,Fighter,JUNGLE,S,58.53,50.35%,6.08%,6.07%,2.97
2023,13.06,Gragas,Freljord,Human,Fighter,TOP,A,50.88,49.33%,3.26%,6.07%,2.2
2023,13.06,Gragas,Freljord,Human,Fighter,MID,B,44.98,50.71%,1.48%,6.07%,2.56
2023,13.06,Graves,Bildgewater,Human,Marksman,JUNGLE,B,45.73,48.51%,3.98%,1.43%,2.57
2023,13.06,Gwen,Camavor,Magic_Human,Fighter,TOP,A,50.37,50.70%,3.35%,1.23%,1.76
2023,13.06,Hecarim,Camavor,Wraith,Fighter,JUNGLE,S,61.73,49.34%,7.95%,11.17%,2.67
2023,13.06,Heimerdinger,Piltover,Yordle,Mage,SUPPORT,B,43.89,49.99%,1.50%,2.34%,2
2023,13.06,Heimerdinger,Piltover,Yordle,Mage,MID,B,43.35,53.05%,0.74%,2.34%,1.99
2023,13.06,Heimerdinger,Piltover,Yordle,Mage,TOP,C,38.82,51.03%,0.54%,2.41%,1.68
2023,13.06,Heimerdinger,Piltover,Yordle,Mage,ADC,D,35.69,54.69%,0.26%,2.34%,2.18
2023,13.06,Illaoi,Bildgewater,Magic_Human,Fighter,TOP,S,59.30,50.44%,5.28%,11.47%,1.45
2023,13.06,Irelia,Ionia,Human,Fighter,TOP,A,53.40,49.20%,4.30%,14.38%,1.59
2023,13.06,Irelia,Ionia,Human,Fighter,MID,A,51.74,49.44%,4.44%,14.38%,1.8
2023,13.06,Ivern,Ionia,Magic_Human,Support,JUNGLE,C,39.51,47.60%,0.99%,0.38%,3.38
2023,13.06,Ivern,Ionia,Magic_Human,Support,SUPPORT,D,30.37,42.16%,0.11%,0.33%,2.39
2023,13.06,Janna,Shurima,Spirit_God,Support,SUPPORT,A,50.43,50.83%,2.39%,0.45%,3.15
2023,13.06,Jarvan_IV,Demacia,Human,Tank,JUNGLE,God,81.55,53.34%,10.28%,13.92%,3.37
2023,13.06,Jax,Icathia,Unknown,Fighter,TOP,God,75.55,51.08%,7.83%,16.24%,1.71
2023,13.06,Jax,Icathia,Unknown,Fighter,JUNGLE,D,36.91,48.94%,1.16%,15.72%,2.15
2023,13.06,Jayce,Piltover,Human,Fighter,TOP,S,61.46,49.64%,6.14%,3.99%,1.82
2023,13.06,Jayce,Piltover,Human,Fighter,MID,B,44.49,50.92%,1.80%,3.99%,2.18
2023,13.06,Jhin,Ionia,Magic_Human,Marksman,ADC,God,65.89,50.59%,12.15%,2.85%,2.89
2023,13.06,Jinx,Zaun,Human,Marksman,ADC,God,93.63,51.65%,21.54%,5.91%,2.37
2023,13.06,Kai_Sa,Shurima,Void_Human,Marksman,ADC,God,72.50,50.20%,15.85%,2.88%,2.45
2023,13.06,Kalista,Camavor,Wraith,Marksman,ADC,D,25.43,47.48%,2.20%,0.55%,2.2
2023,13.06,Karma,Ionia,Magic_Human,Mage,SUPPORT,A,51.77,49.01%,6.57%,1.56%,2.74
2023,13.06,Karthus,Noxus,Undead,Mage,JUNGLE,C,41.19,49.20%,2.05%,2.35%,2.47
2023,13.06,Karthus,Noxus,Undead,Mage,MID,D,37.25,49.69%,0.32%,2.35%,2.28
2023,13.06,Karthus,Noxus,Undead,Mage,ADC,D,35.59,53.64%,0.77%,2.35%,2.29
2023,13.06,Kassadin,Shurima,Void_Human,Assassin,MID,B,46.15,49.41%,2.41%,8.49%,2.51
2023,13.06,Katarina,Noxus,Human,Assassin,MID,God,72.75,48.83%,9.69%,9.72%,2.3
2023,13.06,Kayle,Targon,Aspect,Fighter,TOP,A,49.04,51.17%,2.79%,0.64%,1.8
2023,13.06,Kayle,Targon,Aspect,Fighter,MID,C,39.09,50.91%,0.41%,0.64%,2.15
2023,13.06,Kayn,Noxus,Darkin,Fighter,JUNGLE,God,67.91,50.43%,9.86%,9.50%,2.42
2023,13.06,Kennen,Bandle_City,Yordle,Mage,TOP,A,48.87,50.34%,2.77%,1.48%,2.03
2023,13.06,Kennen,Bandle_City,Yordle,Mage,MID,B,47.76,54.68%,0.56%,1.48%,2.45
2023,13.06,Kha_Zix,Void,Voidborn,Assassin,JUNGLE,A,49.65,49.85%,4.50%,1.63%,2.54
2023,13.06,Kindred,Spirit_Realm,Spirit_God,Marksman,JUNGLE,B,47.01,49.96%,3.90%,4.11%,2.24
2023,13.06,Kled,Noxus,Yordle,Fighter,TOP,A,50.77,50.97%,2.65%,1.86%,2.26
2023,13.06,Kled,Noxus,Yordle,Fighter,MID,B,46.31,54.08%,0.29%,1.86%,2.58
2023,13.06,Kog_Maw,Void,Voidborn,Marksman,ADC,D,34.27,51.93%,1.83%,0.35%,2.22
2023,13.06,K_Sante,Shurima,Human,Fighter,TOP,A,50.52,45.80%,5.18%,4.26%,1.9
2023,13.06,K_Sante,Shurima,Human,Fighter,MID,D,31.10,46.20%,0.64%,4.26%,2.03
2023,13.06,LeBlanc,Runeterra,Magic_Human,Assassin,MID,S,58.07,48.80%,5.32%,8.39%,2.85
2023,13.06,Lee Sin,Ionia,Magic_Human,Fighter,JUNGLE,God,92.82,49.60%,17.01%,13.09%,2.78
2023,13.06,Leona,Targon,Aspect,Tank,SUPPORT,A,49.82,50.70%,4.00%,3.55%,2.35
2023,13.06,Lillia,Ionia,Fae,Fighter,JUNGLE,B,44.43,49.88%,2.36%,1.07%,2.7
2023,13.06,Lillia,Ionia,Fae,Fighter,TOP,C,38.39,50.45%,0.34%,1.07%,1.95
2023,13.06,Lissandra,Freljord,Ice_Human,Mage,MID,A,51.12,50.80%,3.37%,1.18%,2.48
2023,13.06,Lucian,Demacia,Human,Marksman,ADC,B,45.52,49.68%,7.33%,1.88%,2.28
2023,13.06,Lulu,Bandle_City,Yordle,Support,SUPPORT,S,56.53,48.89%,8.85%,8.23%,2.98
2023,13.06,Lux,Demacia,Magic_Human,Mage,MID,S,60.62,50.65%,4.82%,11.47%,2.91
2023,13.06,Lux,Demacia,Magic_Human,Mage,SUPPORT,S,60.58,49.68%,11.21%,11.47%,2.41
2023,13.06,Malphite,Ixtal,Elemental_Golem,Tank,TOP,God,97.15,53.03%,10.61%,15.58%,2.53
2023,13.06,Malzahar,Shurima,Void_Human,Mage,MID,A,54.51,52.56%,3.56%,4.09%,2.31
2023,13.06,Maokai,Blessed_Isles,Treant,Tank,SUPPORT,B,47.56,52.01%,1.19%,1.78%,2.21
2023,13.06,Maokai,Blessed_Isles,Treant,Tank,JUNGLE,B,46.01,51.06%,1.72%,1.78%,2.92
2023,13.06,Maokai,Blessed_Isles,Treant,Tank,TOP,B,43.50,51.54%,0.58%,1.78%,2.33
2023,13.06,Master Yi,Ionia,Magic_Human,Assassin,JUNGLE,S,61.68,50.32%,7.55%,16.33%,2.09
2023,13.06,Milio,Ixtal,Magic_Human,Support,SUPPORT,God,94.08,50.75%,24.37%,28.86%,3.23
2023,13.06,Miss_Fortune,Bildgewater,Human,Marksman,ADC,A,53.19,50.49%,9.39%,2.24%,2.23
2023,13.06,Mordekaiser,Runeterra,Revenant,Fighter,TOP,God,71.67,50.93%,7.15%,11.91%,1.89
2023,13.06,Morgana,Targon,Aspect,Mage,SUPPORT,S,54.76,49.95%,5.95%,25.91%,2.45
2023,13.06,Nami,Targon,Marai,Support,SUPPORT,A,52.82,49.71%,5.69%,1.05%,3.07
2023,13.06,Nasus,Shurima,God_Warrior,Fighter,TOP,A,54.03,49.48%,4.38%,4.03%,1.92
2023,13.06,Nasus,Shurima,God_Warrior,Fighter,MID,C,38.12,50.37%,0.38%,4.03%,2.16
2023,13.06,Nautilus,Bildgewater,Revenant,Tank,SUPPORT,S,55.99,50.30%,8.26%,10.83%,2.33
2023,13.06,Neeko,Ixtal,Shapeshifter,Mage,SUPPORT,B,46.01,51.93%,0.44%,0.35%,2.1
2023,13.06,Neeko,Ixtal,Shapeshifter,Mage,MID,C,42.39,50.74%,1.27%,0.35%,2.26
2023,13.06,Neeko,Ixtal,Shapeshifter,Mage,TOP,D,36.13,49.71%,0.20%,0.35%,1.9
2023,13.06,Nidalee,Ixtal,Shapeshifter,Assassin,JUNGLE,B,44.44,47.57%,3.64%,2.90%,2.81
2023,13.06,Nilah,Bildgewater,Human,Marksman,ADC,D,37.29,52.00%,2.70%,3.89%,2.24
2023,13.06,Nocturne,Spirit_Realm,Demon,Assassin,JUNGLE,S,56.68,52.01%,5.11%,3.89%,2.67
2023,13.06,Nunu,Freljord,Ice_Human,Tank,JUNGLE,A,47.95,48.92%,4.23%,1.59%,2.71
2023,13.06,Olaf,Freljord,Ice_Human,Fighter,TOP,S,60.23,52.88%,4.34%,7.07%,1.85
2023,13.06,Olaf,Freljord,Ice_Human,Fighter,JUNGLE,D,35.66,49.29%,0.50%,7.07%,2.22
2023,13.06,Orianna,Piltover,Techmaturgical_Golem,Mage,MID,A,49.79,51.41%,2.36%,0.19%,2.75
2023,13.06,Ornn,Freljord,Spirit_God,Tank,TOP,A,53.31,50.78%,3.16%,0.48%,2.42
2023,13.06,Pantheon,Targon,Aspect,Fighter,MID,A,54.47,52.87%,3.36%,3.96%,2.35
2023,13.06,Pantheon,Targon,Aspect,Fighter,TOP,A,52.34,51.07%,3.15%,3.96%,2.08
2023,13.06,Pantheon,Targon,Aspect,Fighter,SUPPORT,C,41.40,48.35%,1.83%,3.96%,1.91
2023,13.06,Poppy,Bandle_City,Yordle,Tank,TOP,B,43.13,50.63%,1.21%,0.79%,2.1
2023,13.06,Poppy,Bandle_City,Yordle,Tank,JUNGLE,C,41.75,50.25%,1.18%,0.79%,2.69
2023,13.06,Pyke,Bildgewater,Revenant,Support,SUPPORT,A,51.42,48.74%,7.18%,12.73%,2.16
2023,13.06,Qiyana,Ixtal,Magic_Human,Assassin,MID,B,43.94,48.58%,2.98%,1.02%,2.09
2023,13.06,Qiyana,Ixtal,Magic_Human,Assassin,JUNGLE,D,26.59,44.75%,0.39%,1.02%,2.25
2023,13.06,Quinn,Demacia,Human,Marksman,TOP,B,43.71,51.78%,1.13%,0.51%,1.88
2023,13.06,Quinn,Demacia,Human,Marksman,MID,C,40.88,52.34%,0.18%,0.51%,2.17
2023,13.06,Rakan,Ionia,Vastayan,Support,SUPPORT,S,61.59,52.38%,8.89%,3.01%,2.97
2023,13.06,Rammus,Shurima,Unknown,Tank,JUNGLE,S,55.14,52.81%,3.07%,8.91%,3.14
2023,13.06,Rammus,Shurima,Unknown,Tank,TOP,C,41.37,52.31%,0.46%,8.91%,1.76
2023,13.06,Rek_Sai,Runeterra,Xer_Sai,Fighter,JUNGLE,C,40.94,50.03%,1.38%,0.72%,2.51
2023,13.06,Rell,Noxus,Magic_Human,Tank,SUPPORT,B,47.18,51.19%,1.33%,0.31%,2.45
2023,13.06,Renata_Glasc,Zaun,Magic_Human,Support,SUPPORT,A,49.58,51.38%,2.16%,0.79%,2.72
2023,13.06,Renekton,Shurima,God_Warrior,Fighter,TOP,B,45.94,47.02%,3.87%,2.51%,1.75
2023,13.06,Renekton,Shurima,God_Warrior,Fighter,MID,D,35.50,48.99%,0.59%,2.51%,1.97
2023,13.06,Rengar,Ixtal,Kiilash,Assassin,JUNGLE,B,46.41,49.59%,3.58%,7.45%,2.36
2023,13.06,Rengar,Ixtal,Kiilash,Assassin,TOP,C,41.54,50.26%,1.02%,7.45%,2
2023,13.06,Riven,Noxus,Human,Fighter,TOP,S,58.41,50.28%,5.26%,2.06%,1.87
2023,13.06,Rumble,Bandle_City,Yordle,Fighter,MID,B,45.04,51.41%,1.35%,1.47%,2.5
2023,13.06,Rumble,Bandle_City,Yordle,Fighter,TOP,C,41.96,49.15%,1.51%,1.47%,2.14
2023,13.06,Rumble,Bandle_City,Yordle,Fighter,JUNGLE,D,35.94,48.29%,0.35%,1.47%,2.76
2023,13.06,Ryze,Runeterra,Magic_Human,Mage,MID,B,42.74,49.03%,2.07%,0.41%,2.37
2023,13.06,Ryze,Runeterra,Magic_Human,Mage,TOP,C,38.56,50.42%,0.34%,0.41%,1.99
2023,13.06,Samira,Noxus,Human,Marksman,ADC,A,49.72,50.55%,6.74%,18.27%,2.25
2023,13.06,Sejuani,Freljord,Ice_Human,Tank,JUNGLE,A,53.77,50.62%,4.20%,1.28%,3.24
2023,13.06,Sejuani,Freljord,Ice_Human,Tank,TOP,C,40.94,50.20%,0.55%,1.28%,2.34
2023,13.06,Senna,Demacia,Wraith,Marksman,SUPPORT,S,58.52,51.84%,8.31%,2.92%,2.61
2023,13.06,Seraphine,Piltover,Human,Mage,SUPPORT,A,49.00,49.71%,4.33%,1.30%,2.49
2023,13.06,Seraphine,Piltover,Human,Mage,MID,B,46.19,51.83%,0.70%,1.30%,3.07
2023,13.06,Seraphine,Piltover,Human,Mage,ADC,C,39.91,52.93%,1.10%,1.30%,3.02
2023,13.06,Sett,Ionia,Vastayan,Fighter,TOP,S,63.92,50.01%,6.66%,4.09%,1.74
2023,13.06,Shaco,Runeterra,Spirit,Assassin,JUNGLE,S,56.49,48.79%,5.89%,17.32%,2.72
2023,13.06,Shaco,Runeterra,Spirit,Assassin,SUPPORT,C,41.38,48.30%,0.88%,17.32%,2.25
2023,13.06,Shen,Ionia,Magic_Human,Tank,TOP,S,63.06,51.42%,4.41%,0.77%,3.02
2023,13.06,Shyvana,Demacia,Dragon,Fighter,JUNGLE,B,42.87,50.58%,1.63%,0.34%,2.54
2023,13.06,Shyvana,Demacia,Dragon,Fighter,TOP,C,37.97,50.57%,0.21%,0.35%,1.94
2023,13.06,Singed,Zaun,Magic_Human,Tank,MID,A,52.33,56.33%,0.43%,0.57%,2.89
2023,13.06,Singed,Zaun,Magic_Human,Tank,TOP,A,50.40,53.24%,1.82%,0.57%,2.09
2023,13.06,Sion,Noxus,Revenant,Tank,TOP,S,64.57,51.15%,6.54%,2.32%,1.72
2023,13.06,Sivir,Shurima,Human,Marksman,ADC,C,39.89,50.15%,4.65%,0.92%,2.44
2023,13.06,Skarner,Shurima,Brackern,Fighter,JUNGLE,B,44.93,51.88%,0.95%,0.19%,2.83
2023,13.06,Skarner,Shurima,Brackern,Fighter,TOP,D,30.61,46.17%,0.19%,0.18%,2.08
2023,13.06,Sona,Ionia,Magic_Human,Support,SUPPORT,A,49.44,50.68%,2.65%,0.17%,2.83
2023,13.06,Soraka,Celestial_Realm,Celestial,Support,SUPPORT,A,51.58,50.88%,4.09%,1.47%,2.78
2023,13.06,Swain,Noxus,Magic_Human,Mage,MID,A,48.02,52.52%,1.14%,2.72%,2.86
2023,13.06,Swain,Noxus,Magic_Human,Mage,SUPPORT,B,47.73,50.18%,2.98%,2.72%,2.41
2023,13.06,Sylas,Demacia,Magic_Human,Mage,MID,God,65.76,50.11%,7.10%,14.29%,2.18
2023,13.06,Sylas,Demacia,Magic_Human,Mage,JUNGLE,A,48.78,49.19%,4.15%,14.29%,2.46
2023,13.06,Syndra,Ionia,Magic_Human,Mage,MID,A,52.18,49.69%,4.43%,2.29%,2.28
2023,13.06,Tahm Kench,Bildgewater,Demon,Support,TOP,B,47.82,50.59%,1.81%,0.75%,2.5
2023,13.06,Tahm Kench,Bildgewater,Demon,Support,SUPPORT,C,39.73,47.53%,0.55%,0.75%,2.35
2023,13.06,Taliyah,Shurima,Magic_Human,Mage,MID,B,43.55,50.33%,1.76%,0.45%,2.29
2023,13.06,Taliyah,Shurima,Magic_Human,Mage,JUNGLE,C,38.13,49.51%,0.50%,0.45%,2.65
2023,13.06,Talon,Noxus,Human,Assassin,MID,A,51.80,50.02%,4.27%,2.87%,2.18
2023,13.06,Talon,Noxus,Human,Assassin,JUNGLE,C,38.08,48.62%,1.56%,2.87%,2.36
2023,13.06,Taric,Targon,Magic_Human,Support,SUPPORT,A,49.58,51.98%,1.34%,0.30%,2.76
